"Site","Day","Month","Year","SurveyDate","Transect","Classcode","Amount","Distance","Latitude","Longitude","Depth_ft","Temp10m","Visibility"
"Lechuza",9,9,2017,"9-Sep-17",5,"bat star",0,30,34.03404,-118.871,29.5,14,4.1
"Lechuza",9,9,2017,"9-Sep-17",6,"bat star",2,30,34.03404,-118.871,26.1,14,4.2
"Leo Carillo North",9,9,2017,"9-Sep-17",1,"bat star",0,30,34.04353,-118.945,37,13,7.7
"Leo Carillo North",9,9,2017,"9-Sep-17",2,"bat star",0,30,34.04353,-118.945,35,13,5.5
"Leo Carillo North",9,9,2017,"9-Sep-17",3,"bat star",2,30,34.04353,-118.945,34,13,6.8
"Leo Carillo North",9,9,2017,"9-Sep-17",4,"bat star",0,30,34.04353,-118.945,37.5,13,4.2
"Leo Carillo North",9,9,2017,"9-Sep-17",5,"bat star",0,30,34.04353,-118.945,34.5,13,4
"Leo Carillo North",9,9,2017,"9-Sep-17",6,"bat star",1,30,34.04353,-118.945,29.65,13,7
"Light House",31,8,2017,"31-Aug-17",1,"bat star",0,30,34.01263,-119.364,27,18,5
"Light House",31,8,2017,"31-Aug-17",2,"bat star",0,30,34.01263,-119.364,17.5,18,3.5
"Light House",31,8,2017,"31-Aug-17",3,"bat star",2,30,34.01263,-119.364,31.6,18,5
"Light House",31,8,2017,"31-Aug-17",4,"bat star",1,30,34.01263,-119.364,16,18,4.2
"Light House",31,8,2017,"31-Aug-17",5,"bat star",3,30,34.01263,-119.364,25,18,6
"Light House",31,8,2017,"31-Aug-17",6,"bat star",0,30,34.01263,-119.364,14,18,4.5
"Little Corona Del Mar",17,9,2017,"17-Sep-17",1,"bat star",0,30,33.5898,-117.869,27.7,NA,6.7
"Little Corona Del Mar",17,9,2017,"17-Sep-17",2,"bat star",0,30,33.5898,-117.869,22.5,NA,5.5
"Little Corona Del Mar",17,9,2017,"17-Sep-17",3,"bat star",0,30,33.5898,-117.869,25,NA,7.4
"Little Corona Del Mar",17,9,2017,"17-Sep-17",4,"bat star",0,30,33.5898,-117.869,18.5,NA,8.4
"Little Corona Del Mar",17,9,2017,"17-Sep-17",5,"bat star",0,30,33.5898,-117.869,21,NA,8.4
"Little Corona Del Mar",17,9,2017,"17-Sep-17",6,"bat star",0,30,33.5898,-117.869,16.5,NA,5.5
"Long Point West",21,9,2017,"21-Sep-17",1,"bat star",0,30,33.41053,-118.379,19,21,12
"Long Point West",21,9,2017,"21-Sep-17",2,"bat star",0,30,33.41053,-118.379,19.15,21,13.5
"Long Point West",21,9,2017,"21-Sep-17",3,"bat star",0,30,33.41053,-118.379,18.65,21,13.5
"Long Point West",21,9,2017,"21-Sep-17",4,"bat star",0,30,33.41053,-118.379,16.5,21,12
"Long Point West",21,9,2017,"21-Sep-17",5,"bat star",0,30,33.41053,-118.379,16.5,21,12
"Long Point West",21,9,2017,"21-Sep-17",6,"bat star",0,30,33.41053,-118.379,12.9,21,13.5
"Lopez",26,6,2017,"26-Jun-17",1,"bat star",11,30,36.03056,-121.581,NA,NA,NA
"Lopez",26,6,2017,"26-Jun-17",2,"bat star",37,30,36.03056,-121.581,NA,NA,NA
"Lopez",26,6,2017,"26-Jun-17",3,"bat star",28,30,36.03056,-121.581,NA,NA,NA
"Lopez",26,6,2017,"26-Jun-17",4,"bat star",12,30,36.03056,-121.581,NA,NA,NA
"Lopez",26,6,2017,"26-Jun-17",5,"bat star",10,30,36.03056,-121.581,NA,NA,NA
"Lopez",26,6,2017,"26-Jun-17",6,"bat star",15,30,36.03056,-121.581,NA,NA,NA
"Lovers Point",12,8,2017,"12-Aug-17",1,"bat star",5,30,36.62545,-121.912,44,12,7
"Lovers Point",12,8,2017,"12-Aug-17",2,"bat star",15,30,36.62545,-121.912,39.5,12,6.7
"Lovers Point",12,8,2017,"12-Aug-17",3,"bat star",15,30,36.62545,-121.912,38,12,4.3
"Lovers Point",12,8,2017,"12-Aug-17",4,"bat star",6,30,36.62545,-121.912,31,12,3.5
"Lovers Point",12,8,2017,"12-Aug-17",5,"bat star",6,30,36.62545,-121.912,31,12,5.2
"Lovers Point",12,8,2017,"12-Aug-17",6,"bat star",12,30,36.62545,-121.912,24.5,12,2.5
"Lovers Point",20,5,2017,"20-May-17",1,"bat star",17,30,36.62545,-121.912,38,11,3
"Lovers Point",20,5,2017,"20-May-17",2,"bat star",0,30,36.62545,-121.912,41,11,5
"Lovers Point",20,5,2017,"20-May-17",3,"bat star",4,30,36.62545,-121.912,45.5,11,3
"Lovers Point",20,5,2017,"20-May-17",4,"bat star",6,30,36.62545,-121.912,29.5,11,3
"Lovers Point",20,5,2017,"20-May-17",5,"bat star",22,30,36.62545,-121.912,39.5,11,3.5
"Lovers Point",20,5,2017,"20-May-17",6,"bat star",5,30,36.62545,-121.912,42,11,3.5
"MacAbee",2,9,2017,"2-Sep-17",1,"bat star",50,30,36.6184,-121.898,38,NA,8
"MacAbee",2,9,2017,"2-Sep-17",2,"bat star",22,30,36.6184,-121.898,39.5,NA,8
"MacAbee",2,9,2017,"2-Sep-17",3,"bat star",42,30,36.6184,-121.898,40.5,NA,8
"MacAbee",2,9,2017,"2-Sep-17",4,"bat star",10,30,36.6184,-121.898,25.5,NA,8
"MacAbee",2,9,2017,"2-Sep-17",5,"bat star",22,30,36.6184,-121.898,28,NA,5
"MacAbee",2,9,2017,"2-Sep-17",6,"bat star",7,30,36.6184,-121.898,28.5,NA,5
"MacAbee",25,6,2017,"25-Jun-17",1,"bat star",37,30,36.6184,-121.898,35,11,3
"MacAbee",25,6,2017,"25-Jun-17",2,"bat star",25,30,36.6184,-121.898,37,11,3
"MacAbee",25,6,2017,"25-Jun-17",3,"bat star",21,30,36.6184,-121.898,39,11,3
"MacAbee",25,6,2017,"25-Jun-17",4,"bat star",16,30,36.6184,-121.898,25,11,3
"MacAbee",25,6,2017,"25-Jun-17",5,"bat star",6,30,36.6184,-121.898,24.5,11,2.1
"MacAbee",25,6,2017,"25-Jun-17",6,"bat star",6,30,36.6184,-121.898,26.5,11,3.3
"Macklyn Cove",1,10,2017,"1-Oct-17",1,"bat star",0,30,42.04516,-124.295,15,11,1.6
"Macklyn Cove",1,10,2017,"1-Oct-17",2,"bat star",0,30,42.04516,-124.295,15,11,1.6
"Macklyn Cove",1,10,2017,"1-Oct-17",3,"bat star",0,30,42.04516,-124.295,15,11,1.6
"Macklyn Cove",1,10,2017,"1-Oct-17",4,"bat star",0,30,42.04516,-124.295,15,11,1.6
"Macklyn Cove",1,10,2017,"1-Oct-17",5,"bat star",0,30,42.04516,-124.295,15,11,1.6
"Macklyn Cove",1,10,2017,"1-Oct-17",6,"bat star",0,30,42.04516,-124.295,15,11,1.6
"Malaga Cove",30,9,2017,"30-Sep-17",1,"bat star",0,30,33.80365,-118.398,20.75,NA,5.2
"Malaga Cove",30,9,2017,"30-Sep-17",2,"bat star",0,30,33.80365,-118.398,24,NA,6
"Malaga Cove",30,9,2017,"30-Sep-17",3,"bat star",0,30,33.80365,-118.398,25.5,NA,4.5
"Malaga Cove",30,9,2017,"30-Sep-17",4,"bat star",0,30,33.80365,-118.398,13.5,NA,4
"Malaga Cove",30,9,2017,"30-Sep-17",5,"bat star",0,30,33.80365,-118.398,19.5,NA,4
"Malaga Cove",30,9,2017,"30-Sep-17",6,"bat star",0,30,33.80365,-118.398,17,NA,5.2
"Malpaso Creek",27,5,2017,"27-May-17",1,"bat star",35,30,36.47997,-121.939,49,11,11.3
"Malpaso Creek",27,5,2017,"27-May-17",2,"bat star",9,30,36.47997,-121.939,39.5,11,7.5
"Malpaso Creek",27,5,2017,"27-May-17",3,"bat star",8,16,36.47997,-121.939,37.5,11,7.5
"Malpaso Creek",27,5,2017,"27-May-17",4,"bat star",12,30,36.47997,-121.939,29,11,8
"Malpaso Creek",27,5,2017,"27-May-17",5,"bat star",31,30,36.47997,-121.939,24.5,11,8
"Malpaso Creek",27,5,2017,"27-May-17",6,"bat star",11,30,36.47997,-121.939,20.5,11,8
"Mendocino Headlands",2,8,2017,"2-Aug-17",1,"bat star",1,30,39.30528,-123.811,NA,NA,NA
"Mendocino Headlands",2,8,2017,"2-Aug-17",2,"bat star",21,30,39.30528,-123.811,NA,NA,NA
"Mendocino Headlands",2,8,2017,"2-Aug-17",3,"bat star",17,30,39.30528,-123.811,NA,NA,NA
"Mendocino Headlands",2,8,2017,"2-Aug-17",4,"bat star",0,30,39.30528,-123.811,NA,NA,NA
"Mendocino Headlands",2,8,2017,"2-Aug-17",5,"bat star",49,30,39.30528,-123.811,NA,NA,NA
"Mendocino Headlands",2,8,2017,"2-Aug-17",6,"bat star",42,30,39.30528,-123.811,NA,NA,NA
"Middle Reef",9,9,2017,"9-Sep-17",1,"bat star",24,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",9,9,2017,"9-Sep-17",2,"bat star",12,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",9,9,2017,"9-Sep-17",3,"bat star",23,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",9,9,2017,"9-Sep-17",4,"bat star",25,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",9,9,2017,"9-Sep-17",5,"bat star",28,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",9,9,2017,"9-Sep-17",6,"bat star",26,30,36.52248,-121.939,NA,NA,NA
"Middle Reef",23,5,2017,"23-May-17",1,"bat star",20,20,36.52248,-121.939,40,10,6
"Middle Reef",23,5,2017,"23-May-17",2,"bat star",27,30,36.52248,-121.939,53,10,5
"Middle Reef",23,5,2017,"23-May-17",3,"bat star",44,30,36.52248,-121.939,49,10,5
"Middle Reef",23,5,2017,"23-May-17",4,"bat star",57,30,36.52248,-121.939,31,10,5
"Middle Reef",23,5,2017,"23-May-17",5,"bat star",21,30,36.52248,-121.939,26.5,10,5
"Middle Reef",23,5,2017,"23-May-17",6,"bat star",21,30,36.52248,-121.939,32,10,5
"Montana De Oro",20,8,2017,"20-Aug-17",1,"bat star",41,30,35.2312,-120.885,38,11.5,4.5
"Montana De Oro",20,8,2017,"20-Aug-17",2,"bat star",54,11,35.2312,-120.885,45,11.5,4.2
"Montana De Oro",20,8,2017,"20-Aug-17",3,"bat star",50,4,35.2312,-120.885,48.5,11.5,5.2
"Montana De Oro",20,8,2017,"20-Aug-17",4,"bat star",12,30,35.2312,-120.885,31.5,11.5,3.2
"Montana De Oro",20,8,2017,"20-Aug-17",5,"bat star",5,30,35.2312,-120.885,27,11.5,3.2
"Montana De Oro",20,8,2017,"20-Aug-17",6,"bat star",22,30,35.2312,-120.885,33,11.5,3.2
"North Monastery",8,7,2017,"8-Jul-17",1,"bat star",33,30,36.52681,-121.927,19.5,9,5
"North Monastery",8,7,2017,"8-Jul-17",2,"bat star",52,22,36.52681,-121.927,23,9,5
"North Monastery",8,7,2017,"8-Jul-17",3,"bat star",37,30,36.52681,-121.927,20.5,9,5
"North Monastery",8,7,2017,"8-Jul-17",4,"bat star",23,30,36.52681,-121.927,14,9,5
"North Monastery",8,7,2017,"8-Jul-17",5,"bat star",35,30,36.52681,-121.927,21,9,6
"North Monastery",8,7,2017,"8-Jul-17",6,"bat star",33,30,36.52681,-121.927,13.5,9,5
"Ocean Cove",16,9,2017,"16-Sep-17",1,"bat star",26,30,38.55512,-123.306,22,13,6.4
"Ocean Cove",16,9,2017,"16-Sep-17",2,"bat star",14,30,38.55512,-123.306,26,13,6.4
"Ocean Cove",16,9,2017,"16-Sep-17",3,"bat star",32,30,38.55512,-123.306,22.5,13,4.4
"Ocean Cove",16,9,2017,"16-Sep-17",4,"bat star",5,30,38.55512,-123.306,19.5,13,8.3
"Ocean Cove",16,9,2017,"16-Sep-17",5,"bat star",11,30,38.55512,-123.306,21.5,13,8.3
"Ocean Cove",16,9,2017,"16-Sep-17",6,"bat star",20,30,38.55512,-123.306,20.5,13,4.4
"Otter Cove",24,6,2017,"24-Jun-17",1,"bat star",26,30,36.63493,-121.92,33.5,11,4
"Otter Cove",24,6,2017,"24-Jun-17",2,"bat star",19,30,36.63493,-121.92,37.5,11,4
"Otter Cove",24,6,2017,"24-Jun-17",3,"bat star",16,30,36.63493,-121.92,43,11,3
"Otter Cove",24,6,2017,"24-Jun-17",4,"bat star",20,30,36.63493,-121.92,36,11,3.5
"Otter Cove",24,6,2017,"24-Jun-17",5,"bat star",12,30,36.63493,-121.92,21.5,11,3.3
"Otter Cove",24,6,2017,"24-Jun-17",6,"bat star",32,30,36.63493,-121.92,33.5,11,3.1
"Paradise Point",9,9,2017,"9-Sep-17",1,"bat star",0,30,34.00413,-118.793,29,18,6
"Paradise Point",9,9,2017,"9-Sep-17",2,"bat star",0,30,34.00413,-118.793,32,18,6.3
"Paradise Point",9,9,2017,"9-Sep-17",3,"bat star",0,30,34.00413,-118.793,27,18,6
"Paradise Point",9,9,2017,"9-Sep-17",4,"bat star",1,30,34.00413,-118.793,29.5,18,6
"Paradise Point",9,9,2017,"9-Sep-17",5,"bat star",0,30,34.00413,-118.793,30,18,6.2
"Paradise Point",9,9,2017,"9-Sep-17",6,"bat star",0,30,34.00413,-118.793,24.5,18,5.5
"Pebble Beach",16,9,2017,"16-Sep-17",1,"bat star",6,30,38.69121,-123.442,24,11,4.1
"Pebble Beach",16,9,2017,"16-Sep-17",2,"bat star",52,17,38.69121,-123.442,31,11,4
"Pebble Beach",16,9,2017,"16-Sep-17",3,"bat star",8,30,38.69121,-123.442,28,11,4.3
"Pebble Beach",16,9,2017,"16-Sep-17",4,"bat star",32,30,38.69121,-123.442,19,11,4.3
"Pebble Beach",16,9,2017,"16-Sep-17",5,"bat star",25,30,38.69121,-123.442,17.5,11,4.3
"Pebble Beach",16,9,2017,"16-Sep-17",6,"bat star",17,30,38.69121,-123.442,22.5,11,7
"Pelican Anchorage",29,8,2017,"29-Aug-17",1,"bat star",10,30,34.03565,-119.702,29.5,NA,9.8
"Pelican Anchorage",29,8,2017,"29-Aug-17",2,"bat star",3,30,34.03565,-119.702,28,NA,9.8
"Pelican Anchorage",29,8,2017,"29-Aug-17",3,"bat star",9,30,34.03565,-119.702,28,NA,9.8
"Pelican Anchorage",29,8,2017,"29-Aug-17",4,"bat star",0,30,34.03565,-119.702,18.5,NA,11
"Pelican Anchorage",29,8,2017,"29-Aug-17",5,"bat star",1,30,34.03565,-119.702,19,NA,11
"Pelican Anchorage",29,8,2017,"29-Aug-17",6,"bat star",0,30,34.03565,-119.702,18.5,NA,11
"Pescadero",18,10,2017,"18-Oct-17",1,"bat star",34,30,36.5623,-121.96,56,12,7
"Pescadero",18,10,2017,"18-Oct-17",2,"bat star",18,30,36.5623,-121.96,55.5,12,7
"Pescadero",18,10,2017,"18-Oct-17",3,"bat star",16,30,36.5623,-121.96,57.5,12,7
"Pescadero",18,10,2017,"18-Oct-17",4,"bat star",32,30,36.5623,-121.96,39,12,6
"Pescadero",18,10,2017,"18-Oct-17",5,"bat star",14,30,36.5623,-121.96,37.5,12,6
"Pescadero",18,10,2017,"18-Oct-17",6,"bat star",23,30,36.5623,-121.96,39,12,6
"Point Buchon",23,7,2017,"23-Jul-17",1,"bat star",49,30,35.23745,-120.9,51.5,11.5,8
"Point Buchon",23,7,2017,"23-Jul-17",2,"bat star",27,30,35.23745,-120.9,45,11.5,8
"Point Buchon",23,7,2017,"23-Jul-17",3,"bat star",33,30,35.23745,-120.9,46,11.5,NA
"Point Buchon",23,7,2017,"23-Jul-17",4,"bat star",27,30,35.23745,-120.9,35,11.5,NA
"Point Buchon",23,7,2017,"23-Jul-17",5,"bat star",19,30,35.23745,-120.9,40,11.5,6
"Point Buchon",23,7,2017,"23-Jul-17",6,"bat star",5,30,35.23745,-120.9,36.5,11.5,8
"Point Dume",9,9,2017,"9-Sep-17",1,"bat star",0,30,33.99853,-118.806,19.5,18,8
"Point Dume",9,9,2017,"9-Sep-17",2,"bat star",0,30,33.99853,-118.806,34,18,5.5
"Point Dume",9,9,2017,"9-Sep-17",3,"bat star",22,30,33.99853,-118.806,48.5,18,6.7
"Point Dume",9,9,2017,"9-Sep-17",4,"bat star",0,30,33.99853,-118.806,20.5,18,6.3
"Point Dume",9,9,2017,"9-Sep-17",5,"bat star",0,30,33.99853,-118.806,20.5,18,6
"Point Dume",9,9,2017,"9-Sep-17",6,"bat star",1,30,33.99853,-118.806,31,18,7.5
"Point Sur",27,6,2017,"27-Jun-17",1,"bat star",46,30,36.28808,-121.893,NA,NA,NA
"Point Sur",27,6,2017,"27-Jun-17",2,"bat star",24,30,36.28808,-121.893,NA,NA,NA
"Point Sur",27,6,2017,"27-Jun-17",3,"bat star",14,30,36.28808,-121.893,NA,NA,NA
"Point Sur",27,6,2017,"27-Jun-17",4,"bat star",27,30,36.28808,-121.893,NA,NA,NA
"Point Sur",27,6,2017,"27-Jun-17",5,"bat star",26,30,36.28808,-121.893,NA,NA,NA
"Point Sur",27,6,2017,"27-Jun-17",6,"bat star",13,30,36.28808,-121.893,NA,NA,NA
"Point Vicente East",17,6,2017,"17-Jun-17",1,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,6,2017,"17-Jun-17",2,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,6,2017,"17-Jun-17",3,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,6,2017,"17-Jun-17",4,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,6,2017,"17-Jun-17",5,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,6,2017,"17-Jun-17",6,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,7,2017,"17-Jul-17",1,"bat star",5,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,7,2017,"17-Jul-17",2,"bat star",1,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,7,2017,"17-Jul-17",3,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,7,2017,"17-Jul-17",4,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,7,2017,"17-Jul-17",5,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Point Vicente East",17,7,2017,"17-Jul-17",6,"bat star",0,30,33.736,-118.401,NA,NA,NA
"Portuguese Beach",6,6,2017,"6-Jun-17",1,"bat star",0,30,39.30323,-123.803,22,10,3
"Portuguese Beach",6,6,2017,"6-Jun-17",2,"bat star",1,30,39.30323,-123.803,24.5,10,3
"Portuguese Beach",6,6,2017,"6-Jun-17",3,"bat star",0,30,39.30323,-123.803,20.5,10,3
"Portuguese Beach",6,6,2017,"6-Jun-17",4,"bat star",1,30,39.30323,-123.803,20.5,10,3
"Portuguese Beach",6,6,2017,"6-Jun-17",5,"bat star",1,30,39.30323,-123.803,15.5,10,3
"Portuguese Beach",6,6,2017,"6-Jun-17",6,"bat star",0,30,39.30323,-123.803,18,10,3
"Pt. Joe",23,9,2017,"23-Sep-17",1,"bat star",20,30,36.61445,-121.965,49.5,12,8
"Pt. Joe",23,9,2017,"23-Sep-17",2,"bat star",18,30,36.61445,-121.965,48,12,6
"Pt. Joe",23,9,2017,"23-Sep-17",3,"bat star",27,30,36.61445,-121.965,50,12,7
"Pt. Joe",23,9,2017,"23-Sep-17",4,"bat star",26,30,36.61445,-121.965,41,12,8.6
"Pt. Joe",23,9,2017,"23-Sep-17",5,"bat star",41,30,36.61445,-121.965,39.5,12,7.5
"Pt. Joe",23,9,2017,"23-Sep-17",6,"bat star",19,30,36.61445,-121.965,35.5,12,8.6
"Pyramid Pt",30,9,2017,"30-Sep-17",1,"bat star",0,30,41.9948,-124.217,15,11,1.3
"Pyramid Pt",30,9,2017,"30-Sep-17",2,"bat star",0,30,41.9948,-124.217,15,11,1.3
"Pyramid Pt",30,9,2017,"30-Sep-17",3,"bat star",0,30,41.9948,-124.217,15,11,1.3
"Pyramid Pt",30,9,2017,"30-Sep-17",4,"bat star",0,30,41.9948,-124.217,15,11,1.3
"Pyramid Pt",30,9,2017,"30-Sep-17",5,"bat star",0,30,41.9948,-124.217,15,11,1.3
"Pyramid Pt",30,9,2017,"30-Sep-17",6,"bat star",0,30,41.9948,-124.217,15,11,1.3
"Refugio State Beach",10,6,2017,"10-Jun-17",1,"bat star",1,30,34.46106,-120.067,20.5,NA,3
"Refugio State Beach",10,6,2017,"10-Jun-17",2,"bat star",1,30,34.46106,-120.067,20.5,NA,3.5
"Refugio State Beach",10,6,2017,"10-Jun-17",3,"bat star",0,30,34.46106,-120.067,20.5,NA,2.5
"Refugio State Beach",10,6,2017,"10-Jun-17",4,"bat star",0,30,34.46106,-120.067,17,NA,2.2
"Refugio State Beach",10,6,2017,"10-Jun-17",5,"bat star",0,30,34.46106,-120.067,16,NA,2.5
"Refugio State Beach",10,6,2017,"10-Jun-17",6,"bat star",0,30,34.46106,-120.067,17,NA,1.5
"Rippers Cove",22,9,2017,"22-Sep-17",1,"bat star",0,30,33.42815,-118.435,22.5,NA,3.9
"Rippers Cove",22,9,2017,"22-Sep-17",2,"bat star",0,30,33.42815,-118.435,24.25,NA,3.9
"Rippers Cove",22,9,2017,"22-Sep-17",3,"bat star",0,30,33.42815,-118.435,23.5,NA,3.9
"Rippers Cove",22,9,2017,"22-Sep-17",4,"bat star",0,30,33.42815,-118.435,15,NA,3.9
"Rippers Cove",22,9,2017,"22-Sep-17",5,"bat star",0,30,33.42815,-118.435,10.3,NA,3.9
"Rippers Cove",22,9,2017,"22-Sep-17",6,"bat star",0,30,33.42815,-118.435,15.05,NA,3.9
"Russian Gulch",15,5,2017,"15-May-17",1,"bat star",34,30,39.32798,-123.809,24.5,9,3
"Russian Gulch",15,5,2017,"15-May-17",2,"bat star",58,30,39.32798,-123.809,27,9,5
"Russian Gulch",15,5,2017,"15-May-17",3,"bat star",82,30,39.32798,-123.809,25,9,5
"Russian Gulch",15,5,2017,"15-May-17",4,"bat star",18,30,39.32798,-123.809,13.5,9,5
"Russian Gulch",15,5,2017,"15-May-17",5,"bat star",60,30,39.32798,-123.809,17.5,9,5
"Russian Gulch",15,5,2017,"15-May-17",6,"bat star",39,30,39.32798,-123.809,21,9,5
"Salta Roja",29,10,2017,"29-Oct-17",1,"bat star",0,30,33.33783,-118.476,41,19,4.7
"Salta Roja",29,10,2017,"29-Oct-17",2,"bat star",0,30,33.33783,-118.476,40,19,4.7
"Salta Roja",29,10,2017,"29-Oct-17",3,"bat star",0,30,33.33783,-118.476,47.5,19,7.2
"Salta Roja",29,10,2017,"29-Oct-17",4,"bat star",0,30,33.33783,-118.476,31.5,19,8
"Salta Roja",29,10,2017,"29-Oct-17",5,"bat star",0,30,33.33783,-118.476,31,19,3.6
"Salta Roja",29,10,2017,"29-Oct-17",6,"bat star",0,30,33.33783,-118.476,26,19,3
"Salta Verde",28,10,2017,"28-Oct-17",1,"bat star",0,30,33.31458,-118.422,30,18,6.5
"Salta Verde",28,10,2017,"28-Oct-17",2,"bat star",0,30,33.31458,-118.422,27,18,6.9
"Salta Verde",28,10,2017,"28-Oct-17",3,"bat star",0,30,33.31458,-118.422,24.1,18,6.9
"Salta Verde",28,10,2017,"28-Oct-17",4,"bat star",0,30,33.31458,-118.422,41.5,18,9.2
"Salta Verde",28,10,2017,"28-Oct-17",5,"bat star",0,30,33.31458,-118.422,29.5,18,7.6
"Salta Verde",28,10,2017,"28-Oct-17",6,"bat star",0,30,33.31458,-118.422,31,18,6.5
"Scorpion Anchorage",29,8,2017,"29-Aug-17",1,"bat star",0,30,34.04852,-119.552,23.5,19,8
"Scorpion Anchorage",29,8,2017,"29-Aug-17",2,"bat star",0,30,34.04852,-119.552,20,19,10
"Scorpion Anchorage",29,8,2017,"29-Aug-17",3,"bat star",0,30,34.04852,-119.552,22.75,19,9
"Scorpion Anchorage",29,8,2017,"29-Aug-17",4,"bat star",0,30,34.04852,-119.552,14.5,19,8.4
"Scorpion Anchorage",29,8,2017,"29-Aug-17",5,"bat star",0,30,34.04852,-119.552,15,19,9
"Scorpion Anchorage",29,8,2017,"29-Aug-17",6,"bat star",0,30,34.04852,-119.552,18.5,19,7
"Seal Rock North Crescent Bay",27,8,2017,"27-Aug-17",1,"bat star",0,30,33.54555,-117.804,35,18,7
"Seal Rock North Crescent Bay",27,8,2017,"27-Aug-17",2,"bat star",0,30,33.54555,-117.804,30.5,18,5
"Seal Rock North Crescent Bay",27,8,2017,"27-Aug-17",3,"bat star",0,30,33.54555,-117.804,20.8,18,9
"Seal Rock North Crescent Bay",27,8,2017,"27-Aug-17",4,"bat star",0,30,33.54555,-117.804,36,18,8
"Seal Rock North Crescent Bay",27,8,2017,"27-Aug-17",5,"bat star",0,30,33.54555,-117.804,24.5,18,5
"Seal Rock North Crescent Bay",27,8,2017,"27-Aug-17",6,"bat star",0,30,33.54555,-117.804,25.5,18,9
"Shaws Cove",21,10,2017,"21-Oct-17",1,"bat star",0,30,33.54396,-117.8,22,18,8
"Shaws Cove",21,10,2017,"21-Oct-17",2,"bat star",0,30,33.54396,-117.8,24,18,5
"Shaws Cove",21,10,2017,"21-Oct-17",3,"bat star",0,30,33.54396,-117.8,29,18,6.2
"Shaws Cove",21,10,2017,"21-Oct-17",4,"bat star",0,30,33.54396,-117.8,25,18,6
"Shaws Cove",21,10,2017,"21-Oct-17",5,"bat star",0,30,33.54396,-117.8,30,18,4
"Shaws Cove",21,10,2017,"21-Oct-17",6,"bat star",0,30,33.54396,-117.8,27,18,6.2
"Ship Rock",12,10,2017,"12-Oct-17",1,"bat star",0,30,33.46283,-118.492,45.5,19,13
"Ship Rock",12,10,2017,"12-Oct-17",2,"bat star",0,30,33.46283,-118.492,42.5,19,13
"Ship Rock",12,10,2017,"12-Oct-17",3,"bat star",0,30,33.46283,-118.492,41.5,19,13
"Ship Rock",12,10,2017,"12-Oct-17",4,"bat star",0,30,33.46283,-118.492,26,19,15.2
"Ship Rock",12,10,2017,"12-Oct-17",5,"bat star",0,30,33.46283,-118.492,18,19,15.2
"Ship Rock",12,10,2017,"12-Oct-17",6,"bat star",0,30,33.46283,-118.492,23,19,15.2
"South Grestle",17,9,2017,"17-Sep-17",1,"bat star",43,30,38.5649,-123.329,25,12,8
"South Grestle",17,9,2017,"17-Sep-17",2,"bat star",51,23,38.5649,-123.329,32,12,5.2
"South Grestle",17,9,2017,"17-Sep-17",3,"bat star",56,26,38.5649,-123.329,33.5,12,9
"South Grestle",17,9,2017,"17-Sep-17",4,"bat star",19,30,38.5649,-123.329,27,12,7.4
"South Grestle",17,9,2017,"17-Sep-17",5,"bat star",50,20,38.5649,-123.329,36.5,12,6
"South Grestle",17,9,2017,"17-Sep-17",6,"bat star",50,30,38.5649,-123.329,30,12,9
"South La Jolla",4,11,2017,"4-Nov-17",1,"bat star",0,30,32.81345,-117.286,39,17,6
"South La Jolla",4,11,2017,"4-Nov-17",2,"bat star",0,30,32.81345,-117.286,37.5,17,6
"South La Jolla",4,11,2017,"4-Nov-17",3,"bat star",0,30,32.81345,-117.286,36.5,17,6
"South La Jolla",4,11,2017,"4-Nov-17",4,"bat star",0,30,32.81345,-117.286,33.5,17,6
"South La Jolla",4,11,2017,"4-Nov-17",5,"bat star",0,30,32.81345,-117.286,32.5,17,6
"South La Jolla",4,11,2017,"4-Nov-17",6,"bat star",0,30,32.81345,-117.286,33.1,17,6
"South Monastery",4,11,2017,"4-Nov-17",1,"bat star",21,30,36.5253,-121.932,NA,NA,NA
"South Monastery",4,11,2017,"4-Nov-17",2,"bat star",16,30,36.5253,-121.932,NA,NA,NA
"South Monastery",4,11,2017,"4-Nov-17",3,"bat star",20,30,36.5253,-121.932,NA,NA,NA
"South Monastery",4,11,2017,"4-Nov-17",4,"bat star",37,30,36.5253,-121.932,NA,NA,NA
